starttime	seconds	ctime	dtime	ttime	wait
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	2	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	3	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	3	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	3	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	3	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	3	0
Fri Jun 03 17:18:04 2016	1464995884	3	0	3	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	3	0
Fri Jun 03 17:18:04 2016	1464995884	2	0	3	0
Fri Jun 03 17:18:04 2016	1464995884	2	1	3	0
Fri Jun 03 17:18:04 2016	1464995884	3	0	3	0
Fri Jun 03 17:18:04 2016	1464995884	3	0	4	0
Fri Jun 03 17:18:04 2016	1464995884	4	0	4	0
Fri Jun 03 17:18:04 2016	1464995884	4	1	5	1
Fri Jun 03 17:18:04 2016	1464995884	4	1	5	1
Fri Jun 03 17:18:04 2016	1464995884	5	2	7	1
Fri Jun 03 17:18:04 2016	1464995884	5	2	7	2
Fri Jun 03 17:18:04 2016	1464995884	7	0	7	0
Fri Jun 03 17:18:04 2016	1464995884	6	2	8	2
Fri Jun 03 17:18:04 2016	1464995884	7	1	8	1
Fri Jun 03 17:18:04 2016	1464995884	7	2	8	2
Fri Jun 03 17:18:04 2016	1464995884	7	2	9	1
Fri Jun 03 17:18:04 2016	1464995884	7	2	9	1
Fri Jun 03 17:18:04 2016	1464995884	7	1	9	1
Fri Jun 03 17:18:04 2016	1464995884	8	1	9	1
Fri Jun 03 17:18:04 2016	1464995884	8	1	9	0
Fri Jun 03 17:18:04 2016	1464995884	7	2	9	1
Fri Jun 03 17:18:04 2016	1464995884	8	1	9	0
Fri Jun 03 17:18:04 2016	1464995884	8	1	10	1
Fri Jun 03 17:18:04 2016	1464995884	8	2	10	1
Fri Jun 03 17:18:04 2016	1464995884	8	2	10	1
Fri Jun 03 17:18:04 2016	1464995884	8	2	10	2
Fri Jun 03 17:18:04 2016	1464995884	8	2	10	1
Fri Jun 03 17:18:04 2016	1464995884	9	1	10	1
Fri Jun 03 17:18:04 2016	1464995884	9	1	10	1
Fri Jun 03 17:18:04 2016	1464995884	9	2	10	1
Fri Jun 03 17:18:04 2016	1464995884	9	2	10	1
Fri Jun 03 17:18:04 2016	1464995884	8	2	10	0
Fri Jun 03 17:18:04 2016	1464995884	9	2	10	1
Fri Jun 03 17:18:04 2016	1464995884	8	2	11	2
Fri Jun 03 17:18:04 2016	1464995884	9	2	11	1
Fri Jun 03 17:18:04 2016	1464995884	9	1	11	1
Fri Jun 03 17:18:04 2016	1464995884	9	2	11	1
Fri Jun 03 17:18:04 2016	1464995884	9	2	11	1
Fri Jun 03 17:18:04 2016	1464995884	9	2	11	1
Fri Jun 03 17:18:04 2016	1464995884	9	2	11	1
Fri Jun 03 17:18:04 2016	1464995884	8	3	11	1
Fri Jun 03 17:18:04 2016	1464995884	9	2	11	1
Fri Jun 03 17:18:04 2016	1464995884	9	2	11	1
Fri Jun 03 17:18:04 2016	1464995884	10	1	11	0
Fri Jun 03 17:18:04 2016	1464995884	10	1	11	1
Fri Jun 03 17:18:04 2016	1464995884	9	2	11	1
Fri Jun 03 17:18:04 2016	1464995884	10	2	11	1
Fri Jun 03 17:18:04 2016	1464995884	10	1	11	1
Fri Jun 03 17:18:04 2016	1464995884	10	2	11	1
Fri Jun 03 17:18:04 2016	1464995884	10	1	11	1
Fri Jun 03 17:18:04 2016	1464995884	10	2	11	1
Fri Jun 03 17:18:04 2016	1464995884	10	1	11	1
Fri Jun 03 17:18:04 2016	1464995884	10	1	11	1
Fri Jun 03 17:18:04 2016	1464995884	10	2	11	1
Fri Jun 03 17:18:04 2016	1464995884	10	1	11	1
Fri Jun 03 17:18:04 2016	1464995884	9	2	11	1
Fri Jun 03 17:18:04 2016	1464995884	9	2	11	2
Fri Jun 03 17:18:04 2016	1464995884	10	2	11	1
Fri Jun 03 17:18:04 2016	1464995884	10	1	11	1
Fri Jun 03 17:18:04 2016	1464995884	10	2	12	1
Fri Jun 03 17:18:04 2016	1464995884	10	2	12	2
Fri Jun 03 17:18:04 2016	1464995884	10	1	12	1
Fri Jun 03 17:18:04 2016	1464995884	9	2	12	2
Fri Jun 03 17:18:04 2016	1464995884	10	1	12	1
Fri Jun 03 17:18:04 2016	1464995884	10	2	12	1
Fri Jun 03 17:18:04 2016	1464995884	10	1	12	1
Fri Jun 03 17:18:04 2016	1464995884	10	2	12	2
Fri Jun 03 17:18:04 2016	1464995884	10	3	12	2
Fri Jun 03 17:18:04 2016	1464995884	12	0	12	0
Fri Jun 03 17:18:04 2016	1464995884	11	2	12	2
Fri Jun 03 17:18:04 2016	1464995884	11	1	12	1
Fri Jun 03 17:18:04 2016	1464995884	11	1	12	1
Fri Jun 03 17:18:04 2016	1464995884	9	3	12	1
Fri Jun 03 17:18:04 2016	1464995884	11	2	12	1
Fri Jun 03 17:18:04 2016	1464995884	11	1	12	1
Fri Jun 03 17:18:04 2016	1464995884	11	2	12	1
Fri Jun 03 17:18:04 2016	1464995884	11	2	12	2
Fri Jun 03 17:18:04 2016	1464995884	11	1	12	1
Fri Jun 03 17:18:04 2016	1464995884	8	4	12	3
Fri Jun 03 17:18:04 2016	1464995884	11	1	12	1
Fri Jun 03 17:18:04 2016	1464995884	11	1	12	1
Fri Jun 03 17:18:04 2016	1464995884	11	1	12	1
Fri Jun 03 17:18:04 2016	1464995884	8	4	12	3
Fri Jun 03 17:18:04 2016	1464995884	9	3	12	3
Fri Jun 03 17:18:04 2016	1464995884	10	2	12	2
Fri Jun 03 17:18:04 2016	1464995884	12	0	13	0
Fri Jun 03 17:18:04 2016	1464995884	12	1	13	1
Fri Jun 03 17:18:04 2016	1464995884	10	3	13	3
Fri Jun 03 17:18:04 2016	1464995884	9	4	13	3
Fri Jun 03 17:18:04 2016	1464995884	11	3	13	1
Fri Jun 03 17:18:04 2016	1464995884	12	1	13	1
Fri Jun 03 17:18:04 2016	1464995884	11	2	13	1
Fri Jun 03 17:18:04 2016	1464995884	10	3	13	2
Fri Jun 03 17:18:04 2016	1464995884	12	1	13	1
Fri Jun 03 17:18:04 2016	1464995884	12	2	14	1
Fri Jun 03 17:18:04 2016	1464995884	10	4	14	3
Fri Jun 03 17:18:04 2016	1464995884	10	4	14	3
Fri Jun 03 17:18:04 2016	1464995884	11	3	14	3
Fri Jun 03 17:18:04 2016	1464995884	11	3	14	2
Fri Jun 03 17:18:04 2016	1464995884	11	3	15	3
Fri Jun 03 17:18:04 2016	1464995884	12	3	15	3
Fri Jun 03 17:18:04 2016	1464995884	13	2	15	2
Fri Jun 03 17:18:04 2016	1464995884	13	2	15	1
Fri Jun 03 17:18:04 2016	1464995884	13	1	15	1
Fri Jun 03 17:18:04 2016	1464995884	13	2	15	2
Fri Jun 03 17:18:04 2016	1464995884	13	2	15	2
Fri Jun 03 17:18:04 2016	1464995884	12	3	15	2
Fri Jun 03 17:18:04 2016	1464995884	12	3	15	3
Fri Jun 03 17:18:04 2016	1464995884	12	3	15	3
Fri Jun 03 17:18:04 2016	1464995884	11	5	16	3
Fri Jun 03 17:18:04 2016	1464995884	12	4	16	3
Fri Jun 03 17:18:04 2016	1464995884	14	2	16	2
Fri Jun 03 17:18:04 2016	1464995884	14	2	16	1
Fri Jun 03 17:18:04 2016	1464995884	14	2	16	1
Fri Jun 03 17:18:04 2016	1464995884	15	1	16	1
Fri Jun 03 17:18:04 2016	1464995884	15	2	17	2
Fri Jun 03 17:18:04 2016	1464995884	16	1	17	0
Fri Jun 03 17:18:04 2016	1464995884	16	2	17	1
Fri Jun 03 17:18:04 2016	1464995884	16	2	18	1
Fri Jun 03 17:18:04 2016	1464995884	16	1	18	1
Fri Jun 03 17:18:04 2016	1464995884	16	2	18	1
Fri Jun 03 17:18:04 2016	1464995884	15	3	18	3
Fri Jun 03 17:18:04 2016	1464995884	17	1	18	1
Fri Jun 03 17:18:04 2016	1464995884	18	1	19	1
Fri Jun 03 17:18:04 2016	1464995884	17	2	19	2
Fri Jun 03 17:18:04 2016	1464995884	18	2	19	2
Fri Jun 03 17:18:04 2016	1464995884	18	1	20	1
Fri Jun 03 17:18:04 2016	1464995884	17	2	20	2
Fri Jun 03 17:18:04 2016	1464995884	19	2	20	1
Fri Jun 03 17:18:04 2016	1464995884	19	2	21	2
Fri Jun 03 17:18:04 2016	1464995884	19	2	21	1
Fri Jun 03 17:18:04 2016	1464995884	20	1	21	0
Fri Jun 03 17:18:04 2016	1464995884	20	2	21	1
Fri Jun 03 17:18:04 2016	1464995884	20	2	22	1
Fri Jun 03 17:18:04 2016	1464995884	21	0	22	0
Fri Jun 03 17:18:04 2016	1464995884	20	2	22	2
Fri Jun 03 17:18:04 2016	1464995884	20	2	22	1
Fri Jun 03 17:18:04 2016	1464995884	20	2	22	1
Fri Jun 03 17:18:04 2016	1464995884	21	2	22	1
Fri Jun 03 17:18:04 2016	1464995884	21	1	23	1
Fri Jun 03 17:18:04 2016	1464995884	22	1	23	1
Fri Jun 03 17:18:04 2016	1464995884	22	1	23	1
Fri Jun 03 17:18:04 2016	1464995884	21	2	23	1
Fri Jun 03 17:18:04 2016	1464995884	21	2	23	1
Fri Jun 03 17:18:04 2016	1464995884	21	2	23	1
Fri Jun 03 17:18:04 2016	1464995884	22	1	23	1
Fri Jun 03 17:18:04 2016	1464995884	22	1	23	1
Fri Jun 03 17:18:04 2016	1464995884	21	2	23	1
Fri Jun 03 17:18:04 2016	1464995884	22	1	23	1
Fri Jun 03 17:18:04 2016	1464995884	21	2	23	1
Fri Jun 03 17:18:04 2016	1464995884	21	2	23	2
Fri Jun 03 17:18:04 2016	1464995884	22	1	23	0
Fri Jun 03 17:18:04 2016	1464995884	22	1	23	0
Fri Jun 03 17:18:04 2016	1464995884	22	2	23	2
Fri Jun 03 17:18:04 2016	1464995884	22	2	24	2
Fri Jun 03 17:18:04 2016	1464995884	22	2	24	2
Fri Jun 03 17:18:04 2016	1464995884	22	1	24	1
Fri Jun 03 17:18:04 2016	1464995884	23	1	24	1
Fri Jun 03 17:18:04 2016	1464995884	22	2	24	2
Fri Jun 03 17:18:04 2016	1464995884	22	1	24	0
Fri Jun 03 17:18:04 2016	1464995884	22	2	24	1
Fri Jun 03 17:18:04 2016	1464995884	22	2	24	2
Fri Jun 03 17:18:04 2016	1464995884	21	3	24	3
Fri Jun 03 17:18:04 2016	1464995884	22	2	24	1
Fri Jun 03 17:18:04 2016	1464995884	22	2	24	1
Fri Jun 03 17:18:04 2016	1464995884	23	1	24	1
Fri Jun 03 17:18:04 2016	1464995884	22	2	24	1
Fri Jun 03 17:18:04 2016	1464995884	22	2	24	1
Fri Jun 03 17:18:04 2016	1464995884	23	2	24	1
Fri Jun 03 17:18:04 2016	1464995884	21	3	24	3
Fri Jun 03 17:18:04 2016	1464995884	23	2	24	2
Fri Jun 03 17:18:04 2016	1464995884	23	2	24	1
Fri Jun 03 17:18:04 2016	1464995884	22	3	25	1
Fri Jun 03 17:18:04 2016	1464995884	22	2	25	2
Fri Jun 03 17:18:04 2016	1464995884	23	2	25	2
Fri Jun 03 17:18:04 2016	1464995884	23	2	25	1
Fri Jun 03 17:18:04 2016	1464995884	23	2	25	1
Fri Jun 03 17:18:04 2016	1464995884	23	2	25	2
Fri Jun 03 17:18:04 2016	1464995884	23	2	25	2
Fri Jun 03 17:18:04 2016	1464995884	23	2	25	2
Fri Jun 03 17:18:04 2016	1464995884	23	2	25	2
Fri Jun 03 17:18:04 2016	1464995884	23	2	25	2
Fri Jun 03 17:18:04 2016	1464995884	23	2	25	1
Fri Jun 03 17:18:04 2016	1464995884	23	2	25	1
Fri Jun 03 17:18:04 2016	1464995884	24	1	25	1
Fri Jun 03 17:18:04 2016	1464995884	24	1	25	1
Fri Jun 03 17:18:04 2016	1464995884	24	1	25	1
Fri Jun 03 17:18:04 2016	1464995884	23	2	25	1
Fri Jun 03 17:18:04 2016	1464995884	23	2	25	1
Fri Jun 03 17:18:04 2016	1464995884	23	3	25	2
Fri Jun 03 17:18:04 2016	1464995884	24	2	25	2
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	24	1	26	0
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	24	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	24	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	23	3	26	3
Fri Jun 03 17:18:04 2016	1464995884	23	3	26	1
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	0
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	0
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	23	3	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	0
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	0
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	0
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	23	3	26	3
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	22	4	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	24	3	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	23	4	26	3
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	24	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	22	4	26	3
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	2
Fri Jun 03 17:18:04 2016	1464995884	25	1	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	26	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	23	4	27	3
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	24	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	24	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	24	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	26	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	24	3	27	3
Fri Jun 03 17:18:04 2016	1464995884	25	1	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	24	3	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	24	3	27	3
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	24	3	27	2
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	24	3	27	3
Fri Jun 03 17:18:04 2016	1464995884	25	3	27	2
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	26	1	27	0
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
Fri Jun 03 17:18:04 2016	1464995884	26	2	27	1
Fri Jun 03 17:18:04 2016	1464995884	25	2	27	2
